ConfigurationTriggerTime,configurationId,Crawled_Date,Ecommerce,Pincode,City,Country_Of_Origin,Navision_Code,SKU_Name,Brand_Name,Product_Name,MRP,Discount_Percentage,Discount_Amount,Price,Speciality,Rating_Count,Avg_Rating,Review_Count,Stock,Seller,Coupon,Offer,Weight,Unit_Of_Weight,Delivery,Recommend_Percentage,Key_Features,Super_Offer,Super_Saver,Available_Product_Count,Max_Allowed_Quantity,Other_Id,Other_Quantity,Service_Status
,,12/22/2025 02:36:12,amazon,110058,,,,Eggless Veg Mayonnaise 875gm,Veeba,Veeba Eggless Mayonnaise (875g),210,36,,135,                                                    No Artificial Flavours ,-3797,4.3,,Instock,,,,875,Gram,,,,,,,,,,serviced
,,12/22/2025 02:36:21,amazon,110058,,,,Original Premium Veg Mayo 800gm,Wingreens,"Wingreens Farms Premium Veg Mayo, 800g",234,46,,127,                                                    Vegetarian ,-5381,4.3,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 02:36:27,amazon,110058,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise|| 100% Vegetarian Creamy Mayo Used For Dressings And Condiments|| 800 g,190,19,,154,                                                    Vegetarian ,-7974,4.4,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 02:36:35,amazon,110058,,,,Eggless Mayo 850gm,Del Monte,"Del Monte Eggless Mayo Spout Pack, 850g",186,38,,116,                                                    no preservatives ,-13466,4.3,,Instock,,,,850,Gram,,,,,,,,,,serviced
,,12/22/2025 02:36:41,amazon,110058,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,Veeba Chef's Special Veg Mayonnaise Smart (750g),210,39,,128,"                                                    Gluten Free, No Artificial Colours, No Artificial Flavours, Vegan, Vegetarian ",-610,4,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 02:36:49,amazon,110058,,,,Eggless Veg Mayonnaise 700gm,Veeba,"Veeba Eggless Mayonnaise (700 Grams) I Veg Mayonnaise I 100% Vegetarian Mayo I Extra Creamy and Delicious I Rich and Thick Texture I Dip, Spread and Dunk( Image May Vary )",220,23,,169,                                                    Vegetarian ,-3532,4.2,,Instock,,,,700,Gram,,,,,,,,,,serviced
,,12/22/2025 02:37:12,amazon,110075,,,,Veg Mayo Delite 750gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise De'lite 750g | Low Calorie Eggless Mayo | Creamy &amp; Light Tasting | No Cholesterol or Trans Fat | Ideal for Sandwiches, Burgers, Wraps, Salads &amp; Dips",,,,,                                                    Trans Fat Free ,-1836,4.3,,Out of Stock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 02:37:20,amazon,110075,,,,Veg Mayo Original 800gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 800g Pouch | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",,,,,"                                                    Gluten Free, Natural, Vegetarian ",-2230,4.4,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 02:37:25,amazon,110075,,,,Veg Original 250gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 250g | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",,,,,                                                    Vegetarian ,-913,4.4,,Out of Stock,,,,250,Gram,,,,,,,,,,serviced
,,12/22/2025 02:37:31,amazon,110075,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,"Dr. Oetker FunFoods Pasta &amp; Pizza Red Sauce, 315g | Ready to Use for Saucy Pastas &amp; Lip-Smacking Pizzas | Tangy &amp; Herby | Ideal for Pasta, Pizza &amp; Italian Recipes",99,6,,93,                                                    Vegetarian ,-5807,4.3,,Instock,,,,315,Gram,,,,,,,,,,serviced
,,12/22/2025 02:37:38,amazon,110075,,,,Pizza Topping 315gm,Dr.Oetker,"Dr. Oetker FunFoods Pizza Topping Sauce All-in-One, 315g | Rich Tomato &amp; Herb Sauce | Ideal for all types of Homemade Pizza",,,,,,-1233,4.3,,Out of Stock,,,,315,Gram,,,,,,,,,,serviced
,,12/22/2025 02:37:44,amazon,110075,,,,Pasta Pizza Red Sauce 800gm,Dr.Oetker,"Dr. Oetker FunFoods Pasta &amp; Pizza Red Sauce, 750g/800g Pouch | Ready to Use for Saucy Pastas &amp; Lip-Smacking Pizzas | Tangy &amp; Herby | Ideal for Pasta, Pizza &amp; Italian Recipes",,,,,                                                    No Artificial Colours ,-5807,4.3,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 02:37:50,amazon,110075,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Crunchy,750G|91% Roasted Peanuts|25% Protein per 100G|Source Of Vitamin E,B3 &amp; B6|Nutty &amp; Sweetened Nut Butter|Plant-Based Protein Spread",,,,,                                                    Vegan ,-847,4.3,,Out of Stock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 02:37:56,amazon,110075,,,,Peanut Butter Creamy 750gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Creamy,750 G|91% Roasted Peanuts|26% Protein Per 100 G|Source Of Vitamin E,B3 &amp; B6|Smooth &amp; Sweetened Nut Butter|Plant-Based Protein Spread",,,,,                                                    Vegan ,-297,4.3,,Out of Stock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 02:38:03,amazon,110075,,,,Peanut Butter Crunchy 375gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Crunchy, 375g | 91% Roasted Peanuts | 25% Protein per 100g| Source of Vitamin E, B3 &amp; B6 | Nutty &amp; Sweetened Nut Butter | Plant-Based Protein Spread | No Palm Oil, Gluten or Cholesterol | Ideal for Breakfast, Snacks &amp; Fitness.",139,24,,105,                                                    Preservative Free ,-3843,4.2,,Instock,,,,375,Gram,,,,,,,,,,serviced
,,12/22/2025 02:38:08,amazon,110075,,,,Peanut Butter Creamy 375gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Creamy, 375g | 91% Roasted Peanuts | 26% Protein per 100g| Source of Vitamin E, B3 &amp; B6 | Smooth &amp; Sweetened Nut Butter | Plant-Based Protein Spread | No Palm Oil, Gluten or Cholesterol | Ideal for Breakfast, Snacks &amp; Fitness.",129,5,,123,"                                                    No Cholesterol, No Trans Fat ",-287,4.2,,Instock,,,,375,Gram,,,,,,,,,,serviced
,,12/22/2025 02:38:14,amazon,110075,,,,Eggless Veg Mayonnaise 875gm,Veeba,Veeba Eggless Mayonnaise (875g),210,30,,147,                                                    No Artificial Flavours ,-3797,4.3,,Instock,,,,875,Gram,,,,,,,,,,serviced
,,12/22/2025 02:38:20,amazon,110075,,,,Original Premium Veg Mayo 800gm,Wingreens,"Wingreens Farms Premium Veg Mayo, 800g",234,46,,127,                                                    Vegetarian ,-5381,4.3,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 02:38:28,amazon,110075,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise|| 100% Vegetarian Creamy Mayo Used For Dressings And Condiments|| 800 g,190,19,,154,                                                    Vegetarian ,-7974,4.4,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 02:38:35,amazon,110075,,,,Eggless Mayo 850gm,Del Monte,"Del Monte Eggless Mayo Spout Pack, 850g",186,38,,116,                                                    no preservatives ,-13466,4.3,,Instock,,,,850,Gram,,,,,,,,,,serviced
,,12/22/2025 02:38:42,amazon,110075,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,Veeba Chef's Special Veg Mayonnaise Smart (750g),210,39,,128,"                                                    Gluten Free, No Artificial Colours, No Artificial Flavours, Vegan, Vegetarian ",-610,4,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 02:38:49,amazon,110075,,,,Eggless Veg Mayonnaise 700gm,Veeba,"Veeba Eggless Mayonnaise (700 Grams) I Veg Mayonnaise I 100% Vegetarian Mayo I Extra Creamy and Delicious I Rich and Thick Texture I Dip, Spread and Dunk( Image May Vary )",220,23,,169,                                                    Vegetarian ,-3532,4.2,,Instock,,,,700,Gram,,,,,,,,,,serviced
,,12/22/2025 03:03:21,amazon,500034,,,,Veg Mayo Delite 750gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise De'lite 750g | Low Calorie Eggless Mayo | Creamy &amp; Light Tasting | No Cholesterol or Trans Fat | Ideal for Sandwiches, Burgers, Wraps, Salads &amp; Dips",177,27,,130,                                                    Trans Fat Free ,-1836,4.3,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 03:03:27,amazon,500034,,,,Veg Mayo Original 800gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 800g Pouch | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",,,,,"                                                    Gluten Free, Natural, Vegetarian ",-2230,4.4,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 03:03:33,amazon,500034,,,,Veg Original 250gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 250g | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",,,,,                                                    Vegetarian ,-913,4.4,,Out of Stock,,,,250,Gram,,,,,,,,,,serviced
,,12/22/2025 03:03:40,amazon,500034,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,"Dr. Oetker FunFoods Pasta &amp; Pizza Red Sauce, 315g | Ready to Use for Saucy Pastas &amp; Lip-Smacking Pizzas | Tangy &amp; Herby | Ideal for Pasta, Pizza &amp; Italian Recipes",,,,,                                                    Vegetarian ,-5807,4.3,,Out of Stock,,,,315,Gram,,,,,,,,,,serviced
,,12/22/2025 03:03:46,amazon,500034,,,,Pizza Topping 315gm,Dr.Oetker,"Dr. Oetker FunFoods Pizza Topping Sauce All-in-One, 315g | Rich Tomato &amp; Herb Sauce | Ideal for all types of Homemade Pizza",,,,,,-1233,4.3,,Out of Stock,,,,315,Gram,,,,,,,,,,serviced
,,12/22/2025 03:03:53,amazon,500034,,,,Pasta Pizza Red Sauce 800gm,Dr.Oetker,"Dr. Oetker FunFoods Pasta &amp; Pizza Red Sauce, 750g/800g Pouch | Ready to Use for Saucy Pastas &amp; Lip-Smacking Pizzas | Tangy &amp; Herby | Ideal for Pasta, Pizza &amp; Italian Recipes",,,,,                                                    No Artificial Colours ,-5807,4.3,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 03:03:58,amazon,500034,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Crunchy,750G|91% Roasted Peanuts|25% Protein per 100G|Source Of Vitamin E,B3 &amp; B6|Nutty &amp; Sweetened Nut Butter|Plant-Based Protein Spread",,,,,                                                    Vegan ,-847,4.3,,Out of Stock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 03:04:02,amazon,500034,,,,Peanut Butter Creamy 750gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Creamy,750 G|91% Roasted Peanuts|26% Protein Per 100 G|Source Of Vitamin E,B3 &amp; B6|Smooth &amp; Sweetened Nut Butter|Plant-Based Protein Spread",,,,,                                                    Vegan ,-297,4.3,,Out of Stock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 03:04:10,amazon,500034,,,,Peanut Butter Crunchy 375gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Crunchy, 375g | 91% Roasted Peanuts | 25% Protein per 100g| Source of Vitamin E, B3 &amp; B6 | Nutty &amp; Sweetened Nut Butter | Plant-Based Protein Spread | No Palm Oil, Gluten or Cholesterol | Ideal for Breakfast, Snacks &amp; Fitness.",139,7,,129,                                                    Preservative Free ,-3843,4.2,,Instock,,,,375,Gram,,,,,,,,,,serviced
,,12/22/2025 03:04:18,amazon,500034,,,,Peanut Butter Creamy 375gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Creamy, 375g | 91% Roasted Peanuts | 26% Protein per 100g| Source of Vitamin E, B3 &amp; B6 | Smooth &amp; Sweetened Nut Butter | Plant-Based Protein Spread | No Palm Oil, Gluten or Cholesterol | Ideal for Breakfast, Snacks &amp; Fitness.",129,,,129,"                                                    No Cholesterol, No Trans Fat ",-287,4.2,,Instock,,,,375,Gram,,,,,,,,,,serviced
,,12/22/2025 03:04:26,amazon,500034,,,,Eggless Veg Mayonnaise 875gm,Veeba,Veeba Eggless Mayonnaise (875g),210,30,,147,                                                    No Artificial Flavours ,-3797,4.3,,Instock,,,,875,Gram,,,,,,,,,,serviced
,,12/22/2025 03:04:31,amazon,500034,,,,Original Premium Veg Mayo 800gm,Wingreens,"Wingreens Farms Premium Veg Mayo, 800g",234,46,,127,                                                    Vegetarian ,-5381,4.3,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 03:04:37,amazon,500034,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise|| 100% Vegetarian Creamy Mayo Used For Dressings And Condiments|| 800 g,,,,,                                                    Vegetarian ,-7974,4.4,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 03:04:44,amazon,500034,,,,Eggless Mayo 850gm,Del Monte,"Del Monte Eggless Mayo Spout Pack, 850g",,,,,                                                    no preservatives ,-13466,4.3,,Out of Stock,,,,850,Gram,,,,,,,,,,serviced
,,12/22/2025 03:04:52,amazon,500034,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,Veeba Chef's Special Veg Mayonnaise Smart (750g),210,27,,153,"                                                    Gluten Free, No Artificial Colours, No Artificial Flavours, Vegan, Vegetarian ",-610,4,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 03:04:58,amazon,500034,,,,Eggless Veg Mayonnaise 700gm,Veeba,"Veeba Eggless Mayonnaise (700 Grams) I Veg Mayonnaise I 100% Vegetarian Mayo I Extra Creamy and Delicious I Rich and Thick Texture I Dip, Spread and Dunk( Image May Vary )",220,47,,117,                                                    Vegetarian ,-3532,4.2,,Instock,,,,700,Gram,,,,,,,,,,serviced
,,12/22/2025 03:05:23,amazon,500036,,,,Veg Mayo Delite 750gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise De'lite 750g | Low Calorie Eggless Mayo | Creamy &amp; Light Tasting | No Cholesterol or Trans Fat | Ideal for Sandwiches, Burgers, Wraps, Salads &amp; Dips",177,27,,130,                                                    Trans Fat Free ,-1836,4.3,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 03:05:28,amazon,500036,,,,Veg Mayo Original 800gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 800g Pouch | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",,,,,"                                                    Gluten Free, Natural, Vegetarian ",-2230,4.4,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 03:05:33,amazon,500036,,,,Veg Original 250gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 250g | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",,,,,                                                    Vegetarian ,-913,4.4,,Out of Stock,,,,250,Gram,,,,,,,,,,serviced
,,12/22/2025 03:05:41,amazon,500036,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,"Dr. Oetker FunFoods Pasta &amp; Pizza Red Sauce, 315g | Ready to Use for Saucy Pastas &amp; Lip-Smacking Pizzas | Tangy &amp; Herby | Ideal for Pasta, Pizza &amp; Italian Recipes",,,,,                                                    Vegetarian ,-5807,4.3,,Out of Stock,,,,315,Gram,,,,,,,,,,serviced
,,12/22/2025 03:05:48,amazon,500036,,,,Pizza Topping 315gm,Dr.Oetker,"Dr. Oetker FunFoods Pizza Topping Sauce All-in-One, 315g | Rich Tomato &amp; Herb Sauce | Ideal for all types of Homemade Pizza",,,,,,-1233,4.3,,Out of Stock,,,,315,Gram,,,,,,,,,,serviced
,,12/22/2025 03:05:54,amazon,500036,,,,Pasta Pizza Red Sauce 800gm,Dr.Oetker,"Dr. Oetker FunFoods Pasta &amp; Pizza Red Sauce, 750g/800g Pouch | Ready to Use for Saucy Pastas &amp; Lip-Smacking Pizzas | Tangy &amp; Herby | Ideal for Pasta, Pizza &amp; Italian Recipes",,,,,                                                    No Artificial Colours ,-5807,4.3,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 03:05:59,amazon,500036,,,,Peanut Butter Crunchy 750gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Crunchy,750G|91% Roasted Peanuts|25% Protein per 100G|Source Of Vitamin E,B3 &amp; B6|Nutty &amp; Sweetened Nut Butter|Plant-Based Protein Spread",187,10,,169,                                                    Vegan ,-847,4.3,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 03:06:05,amazon,500036,,,,Peanut Butter Creamy 750gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Creamy,750 G|91% Roasted Peanuts|26% Protein Per 100 G|Source Of Vitamin E,B3 &amp; B6|Smooth &amp; Sweetened Nut Butter|Plant-Based Protein Spread",,,,,                                                    Vegan ,-297,4.3,,Out of Stock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 03:06:14,amazon,500036,,,,Peanut Butter Crunchy 375gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Crunchy, 375g | 91% Roasted Peanuts | 25% Protein per 100g| Source of Vitamin E, B3 &amp; B6 | Nutty &amp; Sweetened Nut Butter | Plant-Based Protein Spread | No Palm Oil, Gluten or Cholesterol | Ideal for Breakfast, Snacks &amp; Fitness.",129,,,129,                                                    Preservative Free ,-3843,4.2,,Instock,,,,375,Gram,,,,,,,,,,serviced
,,12/22/2025 03:06:19,amazon,500036,,,,Peanut Butter Creamy 375gm,Dr.Oetker,"Dr. Oetker FunFoods Peanut Butter Creamy, 375g | 91% Roasted Peanuts | 26% Protein per 100g| Source of Vitamin E, B3 &amp; B6 | Smooth &amp; Sweetened Nut Butter | Plant-Based Protein Spread | No Palm Oil, Gluten or Cholesterol | Ideal for Breakfast, Snacks &amp; Fitness.",129,,,129,"                                                    No Cholesterol, No Trans Fat ",-287,4.2,,Instock,,,,375,Gram,,,,,,,,,,serviced
,,12/22/2025 03:06:27,amazon,500036,,,,Eggless Veg Mayonnaise 875gm,Veeba,Veeba Eggless Mayonnaise (875g),210,30,,147,                                                    No Artificial Flavours ,-3797,4.3,,Instock,,,,875,Gram,,,,,,,,,,serviced
,,12/22/2025 03:06:33,amazon,500036,,,,Original Premium Veg Mayo 800gm,Wingreens,"Wingreens Farms Premium Veg Mayo, 800g",234,46,,127,                                                    Vegetarian ,-5381,4.3,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 03:06:38,amazon,500036,,,,Real Mayo 800gm,Hellmann's,Hellmann's Veg Mayonnaise|| 100% Vegetarian Creamy Mayo Used For Dressings And Condiments|| 800 g,190,19,,154,                                                    Vegetarian ,-7974,4.4,,Instock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 03:06:44,amazon,500036,,,,Eggless Mayo 850gm,Del Monte,"Del Monte Eggless Mayo Spout Pack, 850g",,,,,                                                    no preservatives ,-13466,4.3,,Out of Stock,,,,850,Gram,,,,,,,,,,serviced
,,12/22/2025 03:06:51,amazon,500036,,,,Chef Special Veg mayonnaise Smart 750gm,Veeba,Veeba Chef's Special Veg Mayonnaise Smart (750g),210,27,,153,"                                                    Gluten Free, No Artificial Colours, No Artificial Flavours, Vegan, Vegetarian ",-610,4,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 03:06:56,amazon,500036,,,,Eggless Veg Mayonnaise 700gm,Veeba,"Veeba Eggless Mayonnaise (700 Grams) I Veg Mayonnaise I 100% Vegetarian Mayo I Extra Creamy and Delicious I Rich and Thick Texture I Dip, Spread and Dunk( Image May Vary )",220,47,,117,                                                    Vegetarian ,-3532,4.2,,Instock,,,,700,Gram,,,,,,,,,,serviced
,,12/22/2025 03:22:01,amazon,560103,,,,Veg Mayo Delite 750gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise De'lite 750g | Low Calorie Eggless Mayo | Creamy &amp; Light Tasting | No Cholesterol or Trans Fat | Ideal for Sandwiches, Burgers, Wraps, Salads &amp; Dips",177,11,,157,                                                    Trans Fat Free ,-1836,4.3,,Instock,,,,750,Gram,,,,,,,,,,serviced
,,12/22/2025 03:22:06,amazon,560103,,,,Veg Mayo Original 800gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 800g Pouch | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",,,,,"                                                    Gluten Free, Natural, Vegetarian ",-2230,4.4,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
,,12/22/2025 03:22:11,amazon,560103,,,,Veg Original 250gm,Dr.Oetker,"Dr. Oetker FunFoods Veg Mayonnaise Original, 250g | 100% Vegetarian | No Cholesterol or Trans Fat | Rich &amp; Creamy Eggless Mayo Spread for Sandwiches, Wraps, Burgers &amp; Salads",,,,,                                                    Vegetarian ,-913,4.4,,Out of Stock,,,,250,Gram,,,,,,,,,,serviced
,,12/22/2025 03:22:16,amazon,560103,,,,Pasta Pizza Red Sauce 315gm,Dr.Oetker,"Dr. Oetker FunFoods Pasta &amp; Pizza Red Sauce, 315g | Ready to Use for Saucy Pastas &amp; Lip-Smacking Pizzas | Tangy &amp; Herby | Ideal for Pasta, Pizza &amp; Italian Recipes",93,11,,83,                                                    Vegetarian ,-5807,4.3,,Instock,,,,315,Gram,,,,,,,,,,serviced
,,12/22/2025 03:22:22,amazon,560103,,,,Pizza Topping 315gm,Dr.Oetker,"Dr. Oetker FunFoods Pizza Topping Sauce All-in-One, 315g | Rich Tomato &amp; Herb Sauce | Ideal for all types of Homemade Pizza",93,,,93,,-1233,4.3,,Instock,,,,315,Gram,,,,,,,,,,serviced
,,12/22/2025 03:22:28,amazon,560103,,,,Pasta Pizza Red Sauce 800gm,Dr.Oetker,"Dr. Oetker FunFoods Pasta &amp; Pizza Red Sauce, 750g/800g Pouch | Ready to Use for Saucy Pastas &amp; Lip-Smacking Pizzas | Tangy &amp; Herby | Ideal for Pasta, Pizza &amp; Italian Recipes",,,,,                                                    No Artificial Colours ,-5807,4.3,,Out of Stock,,,,800,Gram,,,,,,,,,,serviced
